Date,PX_Last,Bank's Rate,Leakage Ratio,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
11/3/2009,3.21,0.5,0.007723862,0.004726181,0.004682743,-0.004451996,0.013904358,1.0092762,3.794051895,0.410521304,2.98943014,4.598673651,9.242034119,0.023537161,0.000610623,0.022340341,0.024733981,38.54616898
12/3/2009,3.144,0.5,0.009133838,0.004065002,0.004669853,-0.00508791,0.013217914,0.870477503,3.740334318,0.508064169,2.744528547,4.736140088,7.361932899,0.02356906,0.000611437,0.022370642,0.024767477,38.54696684
13/3/2009,3.196,0.5,0.008031424,0.004580338,0.004656392,-0.00454619,0.013706866,0.983666725,3.784051708,0.427210647,2.94671884,4.621384576,8.857578185,0.023596824,0.000612143,0.022397024,0.024796624,38.54790512
16/3/2009,3.293,0.5,0.006673235,0.005473001,0.004657434,-0.003655569,0.014601571,1.17511083,3.837835564,0.338756121,3.173873566,4.501797562,11.32919916,0.023678497,0.000614261,0.022474546,0.024882449,38.54794768
17/3/2009,3.328,0.5,0.006347821,0.005741751,0.004646981,-0.003366331,0.014849833,1.235587563,3.848516631,0.319501568,3.222293558,4.474739704,12.04537635,0.023687062,0.000614472,0.022482698,0.024891427,38.54865871
18/3/2009,3.358,0.5,0.006102448,0.005965121,0.004636867,-0.003123138,0.01505338,1.286455047,3.854291798,0.305709294,3.255101581,4.453482015,12.60770238,0.02368994,0.000614535,0.022485451,0.024894429,38.54935897
19/3/2009,3.173,0.5,0.008355981,0.004571143,0.004677473,-0.004596703,0.013738989,0.977267735,3.759982796,0.443155533,2.891397951,4.628567642,8.484566959,0.023968124,0.000621798,0.022749401,0.025186848,38.54650103
20/3/2009,3.128,0.5,0.009391279,0.004124831,0.004660569,-0.005009885,0.013259546,0.88504875,3.71118248,0.519787642,2.692398701,4.729966258,7.139805145,0.023980133,0.000622092,0.022760833,0.025199433,38.54757623
23/3/2009,3.174,0.5,0.008387673,0.004579087,0.004646012,-0.004527096,0.013685269,0.985595179,3.749541775,0.445821721,2.875731202,4.623352348,8.410406221,0.024000996,0.000622617,0.022780667,0.025221324,38.54859679
24/3/2009,3.311,0.5,0.00656289,0.005784865,0.004662721,-0.003354068,0.014923797,1.240662855,3.843774748,0.322105,3.212448947,4.475100548,11.93329735,0.024160345,0.000626766,0.022931883,0.025388807,38.54760996
25/3/2009,3.286,0.5,0.006777222,0.005626605,0.004641534,-0.003470802,0.014724013,1.212229557,3.811450371,0.339625041,3.145785291,4.477115451,11.22252459,0.024111499,0.000625476,0.022885565,0.025337433,38.54901431
26/3/2009,3.285,0.5,0.006790478,0.005622454,0.004629301,-0.003450975,0.014695883,1.214536369,3.806145922,0.340979608,3.13782589,4.474465955,11.16238575,0.024109369,0.000625408,0.022883569,0.02533517,38.54981232
27/3/2009,3.213,0.5,0.007779599,0.004953632,0.00461871,-0.00409904,0.014006304,1.072514184,3.775227378,0.398848399,2.993484516,4.55697024,9.465319126,0.024123595,0.000625767,0.022897091,0.025350099,38.5504248
30/3/2009,3.157,0.5,0.008824498,0.004413174,0.004605371,-0.004613353,0.0134397,0.958266726,3.740165357,0.464696187,2.82936083,4.650969884,8.048625017,0.024137701,0.00062612,0.022910506,0.025364895,38.55126365
31/3/2009,3.119,0.5,0.0096638,0.004085007,0.004581022,-0.004893795,0.01306381,0.8917241,3.679611615,0.537778144,2.625566452,4.733656779,6.842248339,0.02410468,0.000625238,0.022879214,0.025330146,38.55281977
1/4/2009,3.101,0.5,0.010336864,0.003826262,0.004558166,-0.005107744,0.012760269,0.83943016,3.667809271,0.579953147,2.531101103,4.804517439,6.324319973,0.024088799,0.000624802,0.022864187,0.025313411,38.55429971
2/4/2009,3.235,0.25,0.007629091,0.005076201,0.00457228,-0.003885469,0.01403787,1.110212015,3.794878644,0.379839623,3.050392983,4.539364306,9.990739281,0.0242457,0.000628885,0.023013086,0.025478314,38.55349121
3/4/2009,3.305,0.25,0.006864694,0.005570298,0.004562156,-0.003371529,0.014512124,1.220979141,3.846383126,0.331073022,3.197480002,4.495286249,11.61792979,0.024255267,0.000629121,0.02302219,0.025488345,38.55419715
6/4/2009,3.308,0.25,0.006869676,0.005570857,0.004551343,-0.003349775,0.014491489,1.224002978,3.842650703,0.331563435,3.192786371,4.492515035,11.58948878,0.024253509,0.000629064,0.023020543,0.025486475,38.55490105
7/4/2009,3.333,0.25,0.006651752,0.005722912,0.004540439,-0.003176349,0.014622172,1.260431301,3.86141404,0.318290993,3.237563693,4.485264387,12.13171004,0.024248213,0.000628915,0.02301554,0.025480886,38.55563661
8/4/2009,3.321,0.25,0.006761262,0.005631445,0.004530558,-0.003248449,0.014511339,1.242991493,3.860036836,0.323441584,3.226091332,4.49398234,11.93426273,0.024246527,0.000628861,0.02301396,0.025479094,38.55626883
9/4/2009,3.397,0.25,0.006218019,0.006110083,0.004531197,-0.002771064,0.01499123,1.34844766,3.883962337,0.294571553,3.306602093,4.461322581,13.1851236,0.02429501,0.000630118,0.023059978,0.025530042,38.55627027
10/4/2009,3.389,0.25,0.006292655,0.006045922,0.004523713,-0.002820555,0.0149124,1.336495599,3.878505018,0.298325565,3.293786909,4.463223126,13.00091399,0.024294638,0.000630101,0.023059641,0.025529635,38.55675341
13/4/2009,3.392,0.25,0.006310656,0.006037125,0.004514,-0.002810316,0.014884566,1.337422314,3.869178751,0.299912468,3.281350314,4.457007188,12.90102668,0.024282407,0.000629773,0.023048051,0.025516763,38.55736584
14/4/2009,3.343,0.25,0.006685336,0.00574387,0.004506376,-0.003088626,0.014576367,1.274609731,3.839504701,0.320932697,3.210476613,4.468532788,11.96358218,0.024284633,0.000629824,0.023050179,0.025519087,38.55782831
15/4/2009,3.281,0.25,0.007265527,0.005341579,0.004501939,-0.003482222,0.014165381,1.186506285,3.807757063,0.353666515,3.114570694,4.500943433,10.76651846,0.02431269,0.000630547,0.023076817,0.025548563,38.55807988
16/4/2009,3.308,0.25,0.007031769,0.005468449,0.004486978,-0.003326029,0.014262926,1.218737502,3.834851506,0.3374846,3.17338169,4.496321321,11.36304147,0.024286707,0.000629858,0.023052186,0.025521228,38.55904987
17/4/2009,3.41,0.25,0.006272999,0.006121592,0.004493001,-0.002684689,0.014927874,1.362472998,3.864113748,0.296627329,3.282724184,4.445503313,13.02682988,0.024362663,0.000631833,0.023124271,0.025601054,38.55872955
20/4/2009,3.283,0.25,0.007262719,0.005417962,0.004507686,-0.003417103,0.014253027,1.201938603,3.809711048,0.349348093,3.124988786,4.49443331,10.90520065,0.024487452,0.000635086,0.023242684,0.02573222,38.55771694
21/4/2009,3.258,0.25,0.007544504,0.005242099,0.004497128,-0.003572273,0.014056471,1.165654705,3.790584587,0.366484808,3.072274363,4.508894811,10.34308791,0.024487871,0.000635086,0.023243103,0.025732639,38.5583715
22/4/2009,3.334,0.25,0.006851786,0.00569653,0.004488373,-0.003100681,0.014493742,1.269174805,3.842700518,0.323681421,3.208284933,4.477116102,11.87186003,0.024493756,0.000635228,0.023248708,0.025738803,38.55898174
23/4/2009,3.393,0.25,0.006442799,0.006043763,0.00448604,-0.002748876,0.014836402,1.347237815,3.860987135,0.301946294,3.2691724,4.452801871,12.7869996,0.024522807,0.000635979,0.023276289,0.025769325,38.55915874
24/4/2009,3.336,0.25,0.006861172,0.005711913,0.004482616,-0.003074014,0.014497841,1.274236564,3.843352663,0.322833448,3.210599106,4.47610622,11.90506341,0.02454568,0.000636569,0.023298005,0.025793355,38.55934572
27/4/2009,3.304,0.25,0.007131228,0.005495738,0.00447224,-0.003269851,0.014261328,1.228855958,3.840688769,0.335669169,3.182777197,4.49860034,11.4418872,0.024537468,0.000636345,0.023290231,0.025784704,38.55999038
28/4/2009,3.302,0.25,0.00718939,0.005459811,0.00446241,-0.003286514,0.014206135,1.223511586,3.8337587,0.339049075,3.169222512,4.498294887,11.3073858,0.024534499,0.000636258,0.023287433,0.025781565,38.56060401
29/4/2009,3.294,0.25,0.007313408,0.005384003,0.00444899,-0.003336017,0.014104023,1.210163045,3.81484236,0.347746996,3.133258248,4.496426472,10.97016626,0.024512119,0.000635664,0.023266218,0.025758019,38.56146407
30/4/2009,3.343,0.25,0.006903503,0.005678664,0.004443982,-0.003031541,0.014388868,1.277832301,3.837915025,0.324485724,3.201923006,4.473907044,11.82768529,0.024532144,0.000636177,0.023285237,0.025779052,38.5618038
1/5/2009,3.335,0.25,0.006987117,0.005625249,0.004434274,-0.003065928,0.014316427,1.268584034,3.82496516,0.329905024,3.178351313,4.471579007,11.59414038,0.024522438,0.000635916,0.023276043,0.025768833,38.56240467
4/5/2009,3.396,0.25,0.006557381,0.005979674,0.004432606,-0.002708235,0.014667582,1.349019814,3.84338643,0.306881436,3.241898816,4.444874045,12.52401083,0.024552231,0.000636686,0.023304327,0.025800135,38.56255682
5/5/2009,3.348,0.25,0.006893993,0.005728234,0.004428453,-0.002951534,0.014408002,1.293506745,3.820721044,0.324912913,3.183891735,4.457550354,11.75921574,0.024566793,0.00063706,0.023318157,0.02581543,38.56279054
6/5/2009,3.375,0.25,0.006675044,0.005912652,0.004419368,-0.00274931,0.014574614,1.33789534,3.819190754,0.314632305,3.202511436,4.435870072,12.13858429,0.024554659,0.000636735,0.023306658,0.025802659,38.56339079
7/5/2009,3.534,0.25,0.005863891,0.00675512,0.004451449,-0.00196972,0.015479959,1.517510416,3.868280467,0.269951185,3.339176144,4.397384791,14.3295554,0.024757025,0.000642015,0.023498675,0.026015375,38.56142792
8/5/2009,3.586,0.25,0.005692219,0.006950703,0.004452825,-0.001776834,0.01567824,1.560964819,3.879366458,0.261327506,3.367164546,4.39156837,14.84484552,0.024777961,0.000642559,0.023518545,0.026037377,38.56136931
11/5/2009,3.525,0.25,0.00589609,0.006752692,0.004455338,-0.00197977,0.015485153,1.515640819,3.863598762,0.270883552,3.332667,4.394530525,14.26295075,0.024805416,0.000643274,0.023544599,0.026066234,38.56117999
12/5/2009,3.567,0.25,0.005755611,0.006908195,0.004455296,-0.001824186,0.015640575,1.550557915,3.873184068,0.26376567,3.356203355,4.390164781,14.68418565,0.024819444,0.000643638,0.023557914,0.026080974,38.56119046
13/5/2009,3.49,0.25,0.00606051,0.006608852,0.004459563,-0.002131892,0.015349596,1.481950527,3.857329108,0.277892144,3.312660505,4.401997711,13.88066984,0.024859418,0.000644679,0.023595847,0.026122989,38.56091569
14/5/2009,3.47,0.25,0.006152351,0.006523552,0.004456151,-0.002210504,0.015257608,1.463943281,3.850229553,0.282356998,3.296809837,4.403649268,13.63603375,0.024861993,0.000644743,0.023598298,0.026125689,38.56111692
15/5/2009,3.543,0.25,0.0058508,0.006854076,0.004459891,-0.001887311,0.015595462,1.536825861,3.865496538,0.267165453,3.341852251,4.389140825,14.46854935,0.024900882,0.000645755,0.023635202,0.026166561,38.56088687
18/5/2009,3.517,0.25,0.005959062,0.006741068,0.004457793,-0.001996206,0.015478341,1.512198544,3.860093211,0.272180612,3.326619211,4.393567211,14.18210202,0.024904751,0.000645853,0.023638879,0.026170623,38.56101877
19/5/2009,3.614,0.25,0.005595565,0.00718185,0.004463885,-0.001567364,0.015931064,1.608878918,3.872569839,0.254559307,3.373633598,4.37150608,15.21283935,0.024949954,0.000647031,0.023681774,0.026218135,38.56068584
20/5/2009,3.588,0.25,0.005695804,0.007059813,0.004462567,-0.001686819,0.015806445,1.58200708,3.870250698,0.259076086,3.362461569,4.378039827,14.93866437,0.024950178,0.000647036,0.023681988,0.026218368,38.56074219
21/5/2009,3.503,0.25,0.006027225,0.006714436,0.004466886,-0.002040661,0.015469533,1.503158011,3.85718513,0.274155172,3.319840994,4.394529266,14.06935024,0.024987838,0.000648018,0.023717724,0.026257953,38.56043593
22/5/2009,3.645,0.25,0.005585059,0.007275516,0.004491848,-0.001528506,0.016079539,1.619715605,3.888026203,0.251718962,3.394657037,4.381395369,15.44590113,0.025138559,0.000651952,0.023860732,0.026416386,38.55888857
25/5/2009,3.719,0.25,0.005466956,0.007414936,0.004497249,-0.001399673,0.016229544,1.648771305,3.907983314,0.246294078,3.425246922,4.390719707,15.86714285,0.025172874,0.000652848,0.023893293,0.026452456,38.55856466
26/5/2009,3.713,0.25,0.005454513,0.007441495,0.004495552,-0.001369787,0.016252777,1.65530163,3.900711895,0.245594759,3.419346168,4.382077623,15.88271636,0.025165758,0.000652661,0.023886541,0.026444974,38.55867109
27/5/2009,3.734,0.25,0.005448083,0.00742778,0.004494133,-0.00138072,0.016236281,1.652772759,3.910696288,0.245600968,3.429318391,4.392074185,15.92296774,0.025159872,0.000652507,0.023880957,0.026438786,38.55875991
28/5/2009,3.749,0.25,0.005451476,0.007387663,0.004490052,-0.001412839,0.016188166,1.64534011,3.923157616,0.24649127,3.440034728,4.406280504,15.91601043,0.025139606,0.000651977,0.023861731,0.026417482,38.55902094
29/5/2009,3.72,0.25,0.005494041,0.007347074,0.00449045,-0.001454208,0.016148356,1.636155349,3.915975987,0.247979154,3.429936845,4.402015129,15.79155313,0.025145088,0.00065212,0.023866933,0.026423243,38.55899711
1/6/2009,3.771,0.25,0.005415894,0.00745151,0.004492835,-0.001354446,0.016257466,1.658531972,3.921735443,0.24456918,3.44237985,4.401091037,16.03528065,0.02516091,0.000652533,0.023881946,0.026439874,38.55884947
2/6/2009,3.771,0.25,0.005425211,0.007428211,0.004491761,-0.001375641,0.016232062,1.65374129,3.925913467,0.24524949,3.445224466,4.406602469,16.00783537,0.025156532,0.000652418,0.023877793,0.026435271,38.55892303
3/6/2009,3.696,0.25,0.005539127,0.00732407,0.004498275,-0.001492549,0.016140689,1.628195299,3.912156898,0.249286137,3.42355607,4.400757726,15.69343948,0.025196201,0.000653454,0.023915431,0.026476971,38.55849042
4/6/2009,3.764,0.25,0.005441868,0.007437987,0.004502689,-0.001387284,0.016263258,1.651898774,3.929911673,0.2455719,3.448590749,4.411232596,16.00310002,0.025224532,0.000654193,0.023942313,0.026506751,38.55822578
5/6/2009,3.849,0.25,0.005359787,0.007552464,0.004511579,-0.001290231,0.01639516,1.674017928,3.945473234,0.2425708,3.470034467,4.420912001,16.26524397,0.025275377,0.000655522,0.023990555,0.026560199,38.55765513
8/6/2009,3.773,0.25,0.005430956,0.007504854,0.004518538,-0.001351481,0.016361189,1.660902999,3.930862586,0.244244001,3.452144343,4.409580828,16.09399848,0.025315306,0.000656565,0.024028439,0.026602173,38.55720433
9/6/2009,3.731,0.25,0.005483998,0.007460627,0.004519539,-0.00139767,0.016318923,1.650749404,3.918503013,0.245796298,3.436742269,4.400263757,15.94207497,0.025323654,0.000656783,0.024036359,0.026610948,38.55712148
10/6/2009,3.772,0.25,0.005435287,0.007503473,0.00451968,-0.001355099,0.016362046,1.660178009,3.932165655,0.244407566,3.453126826,4.411204483,16.08855946,0.025327265,0.000656876,0.024039788,0.026614743,38.55712598
11/6/2009,3.814,0.25,0.005391228,0.007547602,0.004520927,-0.001313416,0.016408619,1.669480945,3.943827687,0.243262127,3.467033918,4.420621456,16.21225521,0.025335957,0.000657103,0.024048035,0.026623879,38.5570501
12/6/2009,3.73,0.25,0.005491066,0.007467207,0.004529297,-0.001410216,0.01634463,1.648645784,3.929030797,0.246112798,3.446649713,4.411411882,15.96434979,0.025385174,0.000658389,0.024094732,0.026675616,38.55650062
15/6/2009,3.63,0.25,0.005680605,0.007298189,0.004540734,-0.001601649,0.016198026,1.607270873,3.907475076,0.252737078,3.412110403,4.40283975,15.46063246,0.025455576,0.000660228,0.024161529,0.026749623,38.55574186
16/6/2009,3.642,0.25,0.005657568,0.007325169,0.004539294,-0.001571847,0.016222184,1.613724418,3.90927144,0.251732067,3.415876589,4.402666291,15.52949328,0.025456673,0.000660255,0.024162573,0.026750772,38.55583154
17/6/2009,3.597,0.25,0.005767515,0.007218503,0.00453872,-0.001677388,0.016114393,1.590427147,3.893522366,0.256050385,3.391663612,4.395381119,15.20607896,0.025463568,0.000660433,0.02416912,0.026758017,38.55587268
18/6/2009,3.652,0.25,0.005640274,0.007338206,0.00453646,-0.001553256,0.016229668,1.617606069,3.915549454,0.251167558,3.423261041,4.407837867,15.58939177,0.025460761,0.000660358,0.02416646,0.026755062,38.55602385
19/6/2009,3.624,0.25,0.005705783,0.007268225,0.004535826,-0.001621993,0.016158444,1.602403945,3.909536708,0.253722296,3.412241007,4.406832408,15.4087235,0.025466219,0.000660499,0.024171642,0.026760796,38.5560582
22/6/2009,3.57,0.25,0.005849712,0.007121325,0.004537428,-0.001772033,0.016014683,1.569463093,3.89838148,0.2594745,3.389811459,4.406951501,15.024141,0.025487064,0.000661041,0.024191423,0.026782705,38.55593231
23/6/2009,3.586,0.25,0.005814929,0.007165493,0.004534748,-0.001722612,0.016053598,1.580130493,3.897008044,0.257863212,3.391596148,4.402419939,15.11269487,0.025485366,0.000660994,0.024189817,0.026780915,38.55610086
24/6/2009,3.588,0.25,0.005814946,0.007166324,0.004532512,-0.0017174,0.016050048,1.581093217,3.896533002,0.257828857,3.391188442,4.401877562,15.11286614,0.025485328,0.000660991,0.024189786,0.02678087,38.55624794
25/6/2009,3.564,0.25,0.00588577,0.007100365,0.00452852,-0.001775535,0.015976264,1.567921622,3.88259263,0.260757092,3.371508729,4.393676531,14.88969137,0.025476097,0.000660747,0.024181033,0.026771161,38.55651605
26/6/2009,3.529,0.25,0.005993714,0.006998864,0.004526542,-0.001873157,0.015870886,1.546183552,3.869167425,0.265470632,3.348844987,4.389489862,14.57474751,0.025480065,0.000660848,0.024184804,0.026775327,38.55663179
29/6/2009,3.495,0.25,0.006131892,0.006845851,0.00452334,-0.002019895,0.015711597,1.513450546,3.866615744,0.271533879,3.334409341,4.398822147,14.23990169,0.025480415,0.000660854,0.024185141,0.026775688,38.5568153
30/6/2009,3.511,0.25,0.006082862,0.006883354,0.004519216,-0.00197431,0.015741018,1.523130068,3.875434834,0.269252243,3.347700438,4.40316923,14.39332424,0.025476764,0.000660754,0.024181685,0.026771842,38.55708982
1/7/2009,3.55,0.25,0.005957821,0.007012184,0.004517981,-0.001843058,0.015867427,1.552061582,3.88712206,0.263670462,3.370327954,4.403916166,14.74234933,0.025486751,0.000661012,0.024191168,0.026782334,38.55718189
2/7/2009,3.467,0.25,0.006259837,0.006730235,0.004523404,-0.002135637,0.015596108,1.487869548,3.869576181,0.276331479,3.327966482,4.411185879,14.00338534,0.025536321,0.000662304,0.024238205,0.026834437,38.55679954
3/7/2009,3.468,0.25,0.00624743,0.006721885,0.004516899,-0.002131237,0.015575008,1.488163771,3.878020436,0.275843226,3.337367712,4.418673159,14.05878436,0.025522974,0.000661951,0.024225551,0.026820398,38.55721337
6/7/2009,3.428,0.25,0.006392877,0.006564985,0.004511189,-0.002276945,0.015406914,1.455267131,3.878166903,0.282280764,3.324896605,4.431437201,13.73868641,0.025515746,0.000661757,0.024218702,0.02681279,38.55757146
7/7/2009,3.45,0.25,0.00632077,0.006638472,0.004506974,-0.002195198,0.015472141,1.472933148,3.879542924,0.279050123,3.332604684,4.426481165,13.90267413,0.025517571,0.0006618,0.024220444,0.026814698,38.55784848
8/7/2009,3.426,0.25,0.006428815,0.006534757,0.004502913,-0.002290952,0.015360467,1.451228862,3.875707747,0.283668993,3.31971652,4.431698974,13.66278246,0.025520295,0.000661866,0.024223038,0.026817552,38.5581044
9/7/2009,3.419,0.25,0.006460095,0.006501768,0.004497923,-0.002314161,0.015317697,1.445504494,3.87619263,0.284990629,3.317610996,4.434774263,13.60112309,0.025519247,0.000661834,0.024222053,0.026816441,38.5584036
10/7/2009,3.387,0.25,0.006637542,0.006346397,0.004494029,-0.0024619,0.015154694,1.41218423,3.867124278,0.292658678,3.293513269,4.440735288,13.21376936,0.025526503,0.000662018,0.024228949,0.026824057,38.55864988
13/7/2009,3.384,0.25,0.006704587,0.006293542,0.004487107,-0.002501187,0.015088271,1.402583481,3.858347061,0.295689503,3.278795634,4.437898487,13.04864399,0.025519033,0.000661816,0.024221874,0.026816193,38.55908926
