Date,PX_Last,Bank's Rate,S_U,S_L,s,Leakage Ratio,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
22/4/2010,3.203,0.25,4,0,1.613194961,,,,,,,,,,,,,,,,
23/4/2010,3.23,0.25,4,0,1.647659125,,,,,,,,,,,,,,,,
26/4/2010,3.216,0.25,4,0,1.62964062,,,,,,,,,,,,,,,,
27/4/2010,3.099,0.25,4,0,1.490544382,,,,,,,,,,,,,,,,
28/4/2010,3.157,0.25,4,0,1.557082682,,,,,,,,,,,,,,,,
29/4/2010,3.186,0.25,4,0,1.592089274,,,,,,,,,,,,,,,,
30/4/2010,3.138,0.25,4,0,1.534794369,,,,,,,,,,,,,,,,
3/5/2010,3.186,0.25,4,0,1.592089274,,,,,,,,,,,,,,,,
4/5/2010,3.067,0.25,4,0,1.455644439,,,,,,,,,,,,,,,,
5/5/2010,2.961,0.25,4,0,1.348035649,,,,,,,,,,,,,,,,
6/5/2010,2.904,0.25,4,0,1.294627173,,,,,,,,,,,,,,,,
7/5/2010,2.909,0.25,4,0,1.299199654,,,,,,,,,,,,,,,,
10/5/2010,3.074,0.25,4,0,1.463175405,,,,,,,,,,,,,,,,
11/5/2010,3.062,0.25,4,0,1.450299691,,,,,,,,,,,,,,,,
12/5/2010,3.071,0.25,4,0,1.459940901,,,,,,,,,,,,,,,,
13/5/2010,3.069,0.25,4,0,1.457790363,,,,,,,,,,,,,,,,
14/5/2010,2.985,0.25,4,0,1.371405749,,,,,,,,,,,,,,,,
17/5/2010,2.988,0.25,4,0,1.37436579,,,,,,,,,,,,,,,,
18/5/2010,2.955,0.25,4,0,1.342277476,,,,,,,,,,,,,,,,
19/5/2010,2.894,0.25,4,0,1.285544458,,,,,,,,,,,,,,,,
20/5/2010,2.825,0.25,4,0,1.225026214,,,,,,,,,,,,,,,,
21/5/2010,2.805,0.25,4,0,1.208148176,,,,,,,,,,,,,,,,
24/5/2010,2.797,0.25,4,0,1.201475924,,,,,,,,,,,,,,,,
25/5/2010,2.703,0.25,4,0,1.126240456,,,,,,,,,,,,,,,,
26/5/2010,2.785,0.25,4,0,1.191550284,,,,,,,,,,,,,,,,
27/5/2010,2.846,0.25,4,0,1.243060193,,,,,,,,,,,,,,,,
28/5/2010,2.805,0.25,4,0,1.208148176,,,,,,,,,,,,,,,,
31/5/2010,2.78,0.25,4,0,1.187443502,,,,,,,,,,,,,,,,
1/6/2010,2.798,0.25,4,0,1.202307525,,,,,,,,,,,,,,,,
2/6/2010,2.784,0.25,4,0,1.190727578,,,,,,,,,,,,,,,,
3/6/2010,2.815,0.25,4,0,1.216551587,,,,,,,,,,,,,,,,
4/6/2010,2.72,0.25,4,0,1.139434283,,,,,,,,,,,,,,,,
7/6/2010,2.668,0.25,4,0,1.099612789,,,,,,,,,,,,,,,,
8/6/2010,2.616,0.25,4,0,1.061316504,,,,,,,,,,,,,,,,
9/6/2010,2.678,0.25,4,0,1.10714862,,,,,,,,,,,,,,,,
10/6/2010,2.722,0.25,4,0,1.140998005,,,,,,,,,,,,,,,,
11/6/2010,2.687,0.25,4,0,1.113979766,,,,,,,,,,,,,,,,
14/6/2010,2.749,0.25,4,0,1.16235113,,,,,,,,,,,,,,,,
15/6/2010,2.785,0.25,4,0,1.191550284,,,,,,,,,,,,,,,,
16/6/2010,2.767,0.25,4,0,1.176844137,,,,,,,,,,,,,,,,
17/6/2010,2.777,0.25,4,0,1.184987504,,,,,,,,,,,,,,,,
18/6/2010,2.832,0.25,4,0,1.231001477,,,,,,,,,,,,,,,,
21/6/2010,2.838,0.25,4,0,1.236151703,,,,,,,,,,,,,,,,
22/6/2010,2.792,0.25,4,0,1.197328262,,,,,,,,,,,,,,,,
23/6/2010,2.74,0.25,4,0,1.15518264,,,,,,,,,,,,,,,,
24/6/2010,2.691,0.25,4,0,1.117030874,,,,,,,,,,,,,,,,
25/6/2010,2.685,0.25,4,0,1.112457695,,,,,,,,,,,,,,,,
28/6/2010,2.672,0.25,4,0,1.10262031,,,,,,,,,,,,,,,,
29/6/2010,2.646,0.25,4,0,1.083231187,,,,,,,,,,,,,,,,
30/6/2010,2.649,0.25,4,0,1.085449302,,,,,,,,,,,,,,,,
1/7/2010,2.638,0.25,4,0,1.077340153,,,,,,,,,,,,,,,,
2/7/2010,2.655,0.25,4,0,1.089900348,,,,,,,,,,,,,,,,
5/7/2010,2.614,0.25,4,0,1.05987246,,,,,,,,,,,,,,,,
6/7/2010,2.669,0.25,4,0,1.100363822,,,,,,,,,,,,,,,,
7/7/2010,2.666,0.25,4,0,1.098112414,,,,,,,,,,,,,,,,
8/7/2010,2.703,0.25,4,0,1.126240456,,,,,,,,,,,,,,,,
9/7/2010,2.707,0.25,4,0,1.129329261,,,,,,,,,,,,,,,,
12/7/2010,2.683,0.25,4,0,1.110937938,,,,,,,,,,,,,,,,
13/7/2010,2.718,0.25,4,0,1.137873003,,,,,,,,,,,,,,,,
14/7/2010,2.744,0.25,4,0,1.158362293,,,,,,,,,,,,,,,,
15/7/2010,2.744,0.25,4,0,1.158362293,,,,,,,,,,,,,,,,
16/7/2010,2.707,0.25,4,0,1.129329261,,,,,,,,,,,,,,,,
19/7/2010,2.725,0.25,4,0,1.143348183,,,,,,,,,,,,,,,,
20/7/2010,2.721,0.25,4,0,1.140215839,,,,,,,,,,,,,,,,
21/7/2010,2.732,0.25,4,0,1.148853505,,,,,,,,,,,,,,,,
22/7/2010,2.75,0.25,4,0,1.16315081,,,,,,,,,,,,,,,,
23/7/2010,2.784,0.25,4,0,1.190727578,,,,,,,,,,,,,,,,
26/7/2010,2.857,0.25,4,0,1.252637976,,,,,,,,,,,,,,,,
27/7/2010,2.87,0.25,4,0,1.264076728,,,,,,,,,,,,,,,,
28/7/2010,2.848,0.25,4,0,1.244794799,,,,,,,,,,,,,,,,
29/7/2010,2.835,0.25,4,0,1.233573274,,,,,,,,,,,,,,,,
30/7/2010,2.769,0.25,4,0,1.178467514,,,,,,,,,,,,,,,,
2/8/2010,2.803,0.25,4,0,1.206475935,,,,,,,,,,,,,,,,
3/8/2010,2.71,0.25,4,0,1.131652143,,,,,,,,,,,,,,,,
4/8/2010,2.71,0.25,4,0,1.131652143,,,,,,,,,,,,,,,,
5/8/2010,2.682,0.25,4,0,1.110178925,,,,,,,,,,,,,,,,
6/8/2010,2.626,0.25,4,0,1.068568167,,,,,,,,,,,,,,,,
9/8/2010,2.638,0.25,4,0,1.077340153,,,,,,,,,,,,,,,,
10/8/2010,2.653,0.25,4,0,1.088414464,,,,,,,,,,,,,,,,
11/8/2010,2.548,0.25,4,0,1.013352445,,,,,,,,,,,,,,,,
12/8/2010,2.561,0.25,4,0,1.022345933,,,,,,,,,,,,,,,,
13/8/2010,2.526,0.25,4,0,0.998314567,,,,,,,,,,,,,,,,
16/8/2010,2.458,0.25,4,0,0.953214086,,,,,,,,,,,,,,,,
17/8/2010,2.48,0.25,4,0,0.967584026,,,,,,,,,,,,,,,,
18/8/2010,2.446,0.25,4,0,0.945462109,,,,,,,,,,,,,,,,
19/8/2010,2.409,0.25,4,0,0.921931612,,,,,,,,,,,,,,,,
20/8/2010,2.383,0.25,4,0,0.905721781,,,,,,,,,,,,,,,,
23/8/2010,2.389,0.25,4,0,0.909439257,,,,,,,,,,,,,,,,
24/8/2010,2.283,0.25,4,0,0.845715779,,,,,,,,,,,,,,,,
25/8/2010,2.241,0.25,4,0,0.821548895,,,,,,,,,,,,,,,,
26/8/2010,2.253,0.25,4,0,0.82839433,,,,,,,,,,,,,,,,
27/8/2010,2.247,0.25,4,0,0.824965755,,,,,,,,,,,,,,,,
30/8/2010,2.228,0.25,4,0,0.814185509,,,,,,,,,,,,,,,,
31/8/2010,2.209,0.25,4,0,0.803520238,,,,,,,,,,,,,,,,
1/9/2010,2.333,0.25,4,0,0.875268757,,,,,,,,,,,,,,,,
2/9/2010,2.403,0.25,4,0,0.918167492,,,,,,,,,,,,,,,,
3/9/2010,2.456,0.25,4,0,0.95191791,,,,,,,,,,,,,,,,
6/9/2010,2.449,0.25,4,0,0.947394477,,,,,,,,,,,,,,,,
7/9/2010,2.361,0.25,4,0,0.892208061,,,,,,,,,,,,,,,,
8/9/2010,2.399,0.25,4,0,0.915665927,,,,,,,,,,,,,,,,
9/9/2010,2.439,0.25,4,0,0.94096772,,,,,,,,,,,,,,,,
10/9/2010,2.518,0.25,4,0,0.992901834,,,,,,,,,,,,,,,,
13/9/2010,2.548,0.25,4,0,1.013352445,,,,,,,,,,,,,,,,
14/9/2010,2.482,0.25,4,0,0.968900682,,,,,,,,,,,,,,,,
15/9/2010,2.521,0.25,4,0,0.994928177,,,,,,,,,,,,,,,,
16/9/2010,2.593,0.25,4,0,1.044834583,,,,,,,,,,,,,,,,
17/9/2010,2.553,0.25,4,0,1.016801913,,,,,,,,,,,,,,,,
20/9/2010,2.601,0.25,4,0,1.050536665,,,,,,,,,,,,,,,,
21/9/2010,2.59,0.25,4,0,1.042704657,,,,,,,,,,,,,,,,
22/9/2010,2.512,0.25,4,0,0.988861425,,,,,,,,,,,,,,,,
23/9/2010,2.457,0.25,4,0,0.952565788,,,,,,,,,,,,,,,,
24/9/2010,2.398,0.25,4,0,0.915041512,,,,,,,,,,,,,,,,
27/9/2010,2.443,0.25,4,0,0.943533468,,,,,,,,,,,,,,,,
28/9/2010,2.366,0.25,4,0,0.895263365,,,,,,,,,,,,,,,,
29/9/2010,2.351,0.25,4,0,0.886125318,,,,,,,,,,,,,,,,
30/9/2010,2.382,0.25,4,0,0.905103542,,,,,,,,,,,,,,,,
1/10/2010,2.377,0.25,4,0,0.902018073,,,,,,,,,,,,,,,,
4/10/2010,2.404,0.25,4,0,0.918793862,,,,,,,,,,,,,,,,
5/10/2010,2.358,0.25,4,0,0.89037935,,,,,,,,,,,,,,,,
6/10/2010,2.388,0.25,4,0,0.908818717,,,,,,,,,,,,,,,,
7/10/2010,2.341,0.25,4,0,0.88007935,,,,,,,,,,,,,,,,
8/10/2010,2.373,0.25,4,0,0.899556533,,,,,,,,,,,,,,,,
11/10/2010,2.369,0.25,4,0,0.897101037,,,,,,,,,,,,,,,,
12/10/2010,2.396,0.25,4,0,0.913793852,,,,,,,,,,,,,,,,
13/10/2010,2.371,0.25,4,0,0.898328031,,,,,,,,,,,,,,,,
14/10/2010,2.354,0.25,4,0,0.887946259,,,,,,,,,,,,,,,,
15/10/2010,2.396,0.25,4,0,0.913793852,,,,,,,,,,,,,,,,
18/10/2010,2.494,0.25,4,0,0.976837232,,,,,,,,,,,,,,,,
19/10/2010,2.491,0.25,4,0,0.974847181,,,,,,,,,,,,,,,,
20/10/2010,2.543,0.25,4,0,1.009914834,,,,,,,,,,,,,,,,
21/10/2010,2.576,0.25,4,0,1.032824548,,,,,,,,,,,,,,,,
22/10/2010,2.579,0.25,4,0,1.034933512,,,,,,,,,,,,,,,,
25/10/2010,2.556,0.25,4,0,1.018877321,,,,,,,,,,,,,,,,
26/10/2010,2.589,0.25,4,0,1.041995688,,,,,,,,,,,,,,,,
27/10/2010,2.654,0.25,4,0,1.08915713,,,,,,,,,,,,,,,,
28/10/2010,2.668,0.25,4,0,1.099612789,,,,,,,,,,,,,,,,
29/10/2010,2.646,0.25,4,0,1.083231187,,,,,,,,,,,,,,,,
1/11/2010,2.529,0.25,4,0,1.00035192,,,,,,,,,,,,,,,,
2/11/2010,2.531,0.25,4,0,1.001712464,,,,,,,,,,,,,,,,
3/11/2010,2.499,0.25,4,0,0.980162808,,,,,,,,,,,,,,,,
4/11/2010,2.557,0.25,4,0,1.019570081,,,,,,,,,,,,,,,,
5/11/2010,2.488,0.25,4,0,0.972861083,,,,,,,,,,,,,,,,
8/11/2010,2.479,0.25,4,0,0.966926348,,,,,,,,,,,,,,,,
9/11/2010,2.478,0.25,4,0,0.966269102,,,,,,,,,,,,,,,,
10/11/2010,2.473,0.25,4,0,0.962989335,,,,,,,,,,,,,,,,
11/11/2010,2.532,0.25,4,0,1.002393431,,,,,,,,,,,,,,,,
12/11/2010,2.611,0.25,4,0,1.057710297,,,,,,,,,,,,,,,,
15/11/2010,2.664,0.25,4,0,1.096614286,,,,,,,,,,,,,,,,
16/11/2010,2.728,0.25,4,0,1.145703896,,,,,,,,,,,,,,,,
17/11/2010,2.707,0.25,4,0,1.129329261,,,,,,,,,,,,,,,,
18/11/2010,2.79,0.25,4,0,1.195674002,,,,,,,,,,,,,,,,
19/11/2010,2.803,0.25,4,0,1.206475935,,,,,,,,,,,,,,,,
22/11/2010,2.787,0.25,4,0,1.193197731,,,,,,,,,,,,,,,,
23/11/2010,2.708,0.25,4,0,1.130102956,,,,,,,,,,,,,,,,
24/11/2010,2.784,0.25,4,0,1.190727578,,,,,,,,,,,,,,,,
25/11/2010,2.785,0.25,4,0,1.191550284,,,,,,,,,,,,,,,,
26/11/2010,2.773,0.25,4,0,1.181722195,,,,,,,,,,,,,,,,
29/11/2010,2.843,0.25,4,0,1.240463913,,,,,,,,,,,,,,,,
30/11/2010,2.751,0.25,4,0,1.16395113,,,,,,,,,,,,,,,,
1/12/2010,2.868,0.25,4,0,1.262308381,,,,,,,,,,,,,,,,
2/12/2010,2.911,0.25,4,0,1.301034517,,,,,,,,,,,,,,,,
3/12/2010,2.955,0.25,4,0,1.342277476,,,,,,,,,,,,,,,,
6/12/2010,2.951,0.25,4,0,1.338457032,,,,,,,,,,,,,,,,
7/12/2010,3.053,0.25,4,0,1.440750547,,,,,,,,,,,,,,,,
8/12/2010,3.12,0.25,4,0,1.514127733,,,,,,,,,,,,,,,,
9/12/2010,3.043,0.25,4,0,1.430246249,,,,,,,,,,,,,,,,
10/12/2010,3.051,0.25,4,0,1.438640841,,,,,,,,,,,,,,,,
13/12/2010,3.074,0.25,4,0,1.463175405,,,,,,,,,,,,,,,,
14/12/2010,3.126,0.25,4,0,1.520969264,,,,,,,,,,,,,,,,
15/12/2010,3.135,0.25,4,0,1.531320133,,,,,,,,,,,,,,,,
16/12/2010,3.173,0.25,4,0,1.576244945,,,,,,,,,,,,,,,,
17/12/2010,3.137,0.25,4,0,1.533634949,,,,,,,,,,,,,,,,
20/12/2010,3.075,0.25,4,0,1.464255903,,,,,,,,,,,,,,,,
21/12/2010,3.096,0.25,4,0,1.48722028,,,,,,,,,,,,,,,,
22/12/2010,3.063,0.25,4,0,1.451366358,,,,,,,,,,,,,,,,
23/12/2010,3.087,0.25,4,0,1.47731376,,,,,,,,,,,,,,,,
24/12/2010,3.094,0.25,4,0,1.485010334,,,,,,,,,,,,,,,,
27/12/2010,3.146,0.25,4,0,1.544118446,,,,,,,,,,,,,,,,
28/12/2010,3.087,0.25,4,0,1.47731376,,,,,,,,,,,,,,,,
29/12/2010,3.136,0.25,4,0,1.532476871,,,,,,,,,,,,,,,,
30/12/2010,3.074,0.25,4,0,1.463175405,,,,,,,,,,,,,,,,
31/12/2010,3.077,0.25,4,0,1.466420406,,,,,,,,,,,,,,,,
3/1/2011,3.032,0.25,4,0,1.418817553,,,,,,,,,,,,,,,,
4/1/2011,3.002,0.25,4,0,1.388296364,,,,,,,,,,,,,,,,
5/1/2011,3.052,0.25,4,0,1.439695138,,,,,,,,,,,,,,,,
6/1/2011,3.026,0.25,4,0,1.412638336,,,,,,,,,,,,,,,,
7/1/2011,2.98,0.25,4,0,1.366491734,,,,,,,,,,,,,,,,
10/1/2011,2.98,0.25,4,0,1.366491734,,,,,,,,,,,,,,,,
11/1/2011,3.04,0.25,4,0,1.427116356,,,,,,,,,,,,,,,,
12/1/2011,3.176,0.25,4,0,1.57987911,,,,,,,,,,,,,,,,
13/1/2011,3.158,0.25,4,0,1.558269626,,,,,,,,,,,,,,,,
14/1/2011,3.137,0.25,4,0,1.533634949,,,,,,,,,,,,,,,,
17/1/2011,3.15,0.25,4,0,1.548813291,,,,,,,,,,,,,,,,
18/1/2011,3.233,0.25,4,0,1.651562839,,,,,,,,,,,,,,,,
19/1/2011,3.228,0.25,4,0,1.64506509,,,,,,,,,,,,,,,,
20/1/2011,3.281,0.25,4,0,1.716188282,,,,,,,,,,,,,,,,
21/1/2011,3.293,0.25,4,0,1.733018974,,,,,,,,,,,,,,,,
24/1/2011,3.266,0.25,4,0,1.695540611,,,,,,,,,,,,,,,,
25/1/2011,3.26,0.25,4,0,1.687399454,,,,,,,,,,,,,,,,
26/1/2011,3.286,0.25,4,0,1.723166678,,,,,,,,,,,,,,,,
27/1/2011,3.31,0.25,4,0,1.757358043,,,,,,,,,,,,,,,,
28/1/2011,3.252,0.25,4,0,1.676646662,,,,,,,,,,,,,,,,
31/1/2011,3.232,0.25,4,0,1.650259907,,,,,,,,,,,,,,,,
1/2/2011,3.303,0.25,4,0,1.747264229,,,,,,,,,,,,,,,,
2/2/2011,3.333,0.25,4,0,1.791259594,,,,,,,,,,,,,,,,
3/2/2011,3.32,0.25,4,0,1.771956842,,,,,,,,,,,,,,,,
4/2/2011,3.362,0.25,4,0,1.835711357,,,,,,,,,,,,,,,,
7/2/2011,3.361,0.25,4,0,1.834145186,,,,,,,,,,,,,,,,
8/2/2011,3.352,0.25,4,0,1.820158944,,,,,,,,,,,,,,,,
9/2/2011,3.422,0.25,4,0,1.934475771,,,,,,,,,,,,,,,,
10/2/2011,3.418,0.25,4,0,1.927579192,,,,,,,,,,,,,,,,
11/2/2011,3.387,0.25,4,0,1.875684704,,,,,,,,,,,,,,,,
14/2/2011,3.399,0.25,4,0,1.895454706,,,,,,,,,,,,,,,,
15/2/2011,3.387,0.25,4,0,1.875684704,,,,,,,,,,,,,,,,
16/2/2011,3.338,0.25,4,0,1.798784084,,,,,,,,,,,,,,,,
17/2/2011,3.278,0.25,4,0,1.712024501,,,,,,,,,,,,,,,,
18/2/2011,3.352,0.25,4,0,1.820158944,,,,,,,,,,,,,,,,
21/2/2011,3.282,0.25,4,0,1.717580071,,,,,,,,,,,,,,,,
22/2/2011,3.236,0.25,4,0,1.655481851,,,,,,,,,,,,,,,,
23/2/2011,3.221,0.25,4,0,1.636038594,,,,,,,,,,,,,,,,
24/2/2011,3.213,0.25,4,0,1.625821392,,,,,,,,,,,,,,,,
25/2/2011,3.231,0.25,4,0,1.648958671,,,,,,,,,,,,,,,,
28/2/2011,3.254,0.25,4,0,1.67932404,,,,,,,,,,,,,,,,
1/3/2011,3.263,0.25,4,0,1.691461748,,,,,,,,,,,,,,,,
2/3/2011,3.282,0.25,4,0,1.717580071,,,,,,,,,,,,,,,,
3/3/2011,3.398,0.25,4,0,1.893792195,,,,,,,,,,,,,,,,
4/3/2011,3.365,0.25,4,0,1.840424641,,,,,,,,,,,,,,,,
7/3/2011,3.382,0.25,4,0,1.867561183,,,,,,,,,,,,,,,,
8/3/2011,3.38,0.25,4,0,1.864330162,,,,,,,,,,,,,,,,
9/3/2011,3.368,0.25,4,0,1.845160246,,,,,,,,,,,,,,,,
10/3/2011,3.327,0.25,4,0,1.78230431,,,,,,,,,,,,,,,,
11/3/2011,3.297,0.25,4,0,1.738692748,,,,,,,,,,,,,,,,
14/3/2011,3.337,0.25,4,0,1.79727465,,,,,,,,,,,,,,,,
15/3/2011,3.249,0.25,4,0,1.672643988,,,,,,,,,,,,,,,,
16/3/2011,3.195,0.25,4,0,1.603207363,,,,,,,,,,,,,,,,
17/3/2011,3.276,0.25,4,0,1.709258248,,,,,,,,,,,,,,,,
18/3/2011,3.284,0.25,4,0,1.720369473,,,,,,,,,,,,,,,,
21/3/2011,3.345,0.25,4,0,1.809414404,,,,,,,,,,,,,,,,
22/3/2011,3.359,0.25,4,0,1.831020183,,,,,,,,,,,,,,,,
23/3/2011,3.325,0.25,4,0,1.779336949,,,,,,,,,,,,,,,,
24/3/2011,3.338,0.25,4,0,1.798784084,,,,,,,,,,,,,,,,
25/3/2011,3.364,0.25,4,0,1.838851077,,,,,,,,,,,,,,,,
28/3/2011,3.401,0.25,4,0,1.898788042,,,,,,,,,,,,,,,,
29/3/2011,3.44,0.25,4,0,1.966112856,,,,,,,,,,,,,,,,
30/3/2011,3.45,0.25,4,0,1.984131362,,,,,,,,,,,,,,,,
31/3/2011,3.463,0.25,4,0,2.008051546,,,,,,,,,,,,,,,,
1/4/2011,3.49,0.25,4,0,2.059638914,,,,,,,,,,,,,,,,
4/4/2011,3.479,0.25,4,0,2.038299598,,,,,,,,,,,,,,,,
5/4/2011,3.498,0.25,4,0,2.07544952,,,,,,,,,,,,,,,,
6/4/2011,3.544,0.25,4,0,2.171556831,,,,,,,,,,,,,,,,
7/4/2011,3.537,0.5,4,0,2.156322586,,,,,,,,,,,,,,,,
8/4/2011,3.596,0.5,4,0,2.292634762,,,,,,,,,,,,,,,,
11/4/2011,3.609,0.5,4,0,2.32534208,,,,,,,,,,,,,,,,
12/4/2011,3.548,0.5,4,0,2.18036746,,,,,,,,,,,,,,,,
13/4/2011,3.544,0.5,4,0,2.171556831,,,,,,,,,,,,,,,,
14/4/2011,3.527,0.5,4,0,2.134954252,,,,,,,,,,,,,,,,
15/4/2011,3.491,0.5,4,0,2.061601624,,,,,,,,,,,,,,,,
18/4/2011,3.368,0.5,4,0,1.845160246,,,,,,,,,,,,,,,,
19/4/2011,3.397,0.5,4,0,1.892132443,,,,,,,,,,,,,,,,
20/4/2011,3.422,0.5,4,0,1.934475771,,,,,,,,,,,,,,,,
21/4/2011,3.383,0.5,4,0,1.869180616,,,,,,,,,,,,,,,,
22/4/2011,3.384,0.5,4,0,1.870802677,,,,,,,,,,,,,,,,
25/4/2011,3.384,0.5,4,0,1.870802677,,,,,,,,,,,,,,,,
26/4/2011,3.361,0.5,4,0,1.834145186,,,,,,,,,,,,,,,,
27/4/2011,3.391,0.5,4,0,1.882231372,,,,,,,,,,,,,,,,
28/4/2011,3.319,0.5,4,0,1.770487334,,,,,,,,,,,,,,,,
29/4/2011,3.32,0.5,4,0,1.771956842,,,,,,,,,,,,,,,,
2/5/2011,3.334,0.5,4,0,1.79275997,,,,,,,,,,,,,,,,
3/5/2011,3.35,0.5,4,0,1.817077277,,,,,,,,,,,,,,,,
4/5/2011,3.379,0.5,4,0,1.862718558,,,,,,,,,,,,,,,,
5/5/2011,3.303,0.5,4,0,1.747264229,,,,,,,,,,,,,,,,
6/5/2011,3.248,0.5,4,0,1.671313316,,,,,,,,,,,,,,,,
9/5/2011,3.181,0.5,4,0,1.585965556,,,,,,,,,,,,,,,,
10/5/2011,3.21,0.5,4,0,1.622016695,,,,,,,,,,,,,,,,
11/5/2011,3.217,0.5,4,0,1.630916944,,,,,,,,,,,,,,,,
12/5/2011,3.197,0.5,4,0,1.605694926,,,,,,,,,,,,,,,,
13/5/2011,3.166,0.5,4,0,1.567816238,,,,,,,,,,,,,,,,
16/5/2011,3.203,0.5,4,0,1.613194961,,,,,,,,,,,,,,,,
17/5/2011,3.181,0.5,4,0,1.585965556,,,,,,,,,,,,,,,,
18/5/2011,3.202,0.5,4,0,1.611941043,,,,,,,,,,,,,,,,
19/5/2011,3.234,0.5,4,0,1.65286747,,,,,,,,,,,,,,,,
20/5/2011,3.152,0.5,4,0,1.551169004,,,,,,,,,,,,,,,,
23/5/2011,3.115,0.5,4,0,1.508461995,,,,,,,,,,,,,,,,
24/5/2011,3.161,0.5,4,0,1.561838934,,,,,,,,,,,,,,,,
25/5/2011,3.138,0.5,4,0,1.534794369,,,,,,,,,,,,,,,,
26/5/2011,3.107,0.5,4,0,1.499463059,,,,,,,,,,,,,,,,
27/5/2011,3.101,0.5,4,0,1.492766606,,,,,,,,,,,,,,,,
30/5/2011,3.093,0.5,4,0,1.48390719,,,,,,,,,,,,,,,,
31/5/2011,3.141,0.5,4,0,1.538280718,,,,,,,,,,,,,,,,
1/6/2011,3.103,0.5,4,0,1.494993778,,,,,,,,,,,,,,,,
2/6/2011,3.103,0.5,4,0,1.494993778,,,,,,,,,,,,,,,,
3/6/2011,3.166,0.5,4,0,1.567816238,,,,,,,,,,,,,,,,
6/6/2011,3.126,0.5,4,0,1.520969264,,,,,,,,,,,,,,,,
7/6/2011,3.212,0.5,4,0,1.62455155,,,,,,,,,,,,,,,,
8/6/2011,3.167,0.5,4,0,1.569015998,,,,,,,,,,,,,,,,
9/6/2011,3.13,0.5,4,0,1.525556428,,,,,,,,,,,,,,,,
10/6/2011,3.066,0.5,4,0,1.454573202,,,,,,,,,,,,,,,,
13/6/2011,3.051,0.5,4,0,1.438640841,,,,,,,,,,,,,,,,
14/6/2011,3.108,0.5,4,0,1.500583508,,,,,,,,,,,,,,,,
15/6/2011,3.076,0.5,4,0,1.465337568,,,,,,,,,,,,,,,,
16/6/2011,3.025,0.5,4,0,1.411612169,,,,,,,,,,,,,,,,
17/6/2011,3.047,0.5,4,0,1.434434736,,,,,,,,,,,,,,,,
20/6/2011,3.058,0.5,4,0,1.446044366,,,,,,,,,,,,,,,,
21/6/2011,3.077,0.5,4,0,1.466420406,,,,,,,,,,,,,,,,
22/6/2011,3.064,0.5,4,0,1.452434164,,,,,,,,,,,,,,,,
23/6/2011,2.969,0.5,4,0,1.355765156,,,,,,,,,,,,,,,,
24/6/2011,2.936,0.5,4,0,1.32425897,,,,,,,,,,,,,,,,
27/6/2011,2.993,0.5,4,0,1.379318747,,,,,,,,,,,,,,,,
28/6/2011,3.023,0.5,4,0,1.409562988,,,,,,,,,,,,,,,,
29/6/2011,3.084,0.5,4,0,1.474033275,,,,,,,,,,,,,,,,
30/6/2011,3.129,0.5,4,0,1.524407663,,,,,,,,,,,,,,,,
1/7/2011,3.14,0.5,4,0,1.537117251,,,,,,,,,,,,,,,,
4/7/2011,3.117,0.5,4,0,1.510724439,,,,,,,,,,,,,,,,
5/7/2011,3.104,0.5,4,0,1.496109227,,,,,,,,,,,,,,,,
6/7/2011,3.025,0.5,4,0,1.411612169,,,,,,,,,,,,,,,,
7/7/2011,3.092,0.75,4,0,1.482805262,,,,,,,,,,,,,,,,
8/7/2011,2.948,0.75,4,0,1.335601247,,,,,,,,,,,,,,,,
11/7/2011,2.765,0.75,4,0,1.175223391,,,,,,,,,,,,,,,,
12/7/2011,2.809,0.75,4,0,1.211501071,,,,,,,,,,,,,,,,
13/7/2011,2.872,0.75,4,0,1.265848208,,,,,,,,,,,,,,,,
14/7/2011,2.861,0.75,4,0,1.256143677,,,,,,,,,,,,,,,,
15/7/2011,2.803,0.75,4,0,1.206475935,,,,,,,,,,,,,,,,
18/7/2011,2.764,0.75,4,0,1.174414002,,,,,,,,,,,,,,,,
19/7/2011,2.821,0.75,4,0,1.22162774,,,,,,,,,,,,,,,,
20/7/2011,2.902,0.75,4,0,1.292804018,,,,,,,,,,,,,,,,
21/7/2011,3.017,0.75,4,0,1.40344052,,,,,,,,,,,,,,,,
22/7/2011,2.961,0.75,4,0,1.348035649,,,,,,,,,,,,,,,,
25/7/2011,2.889,0.75,4,0,1.28103385,,,,,,,,,,,,,,,,
26/7/2011,2.876,0.75,4,0,1.26940061,,,,,,,,,,,,,,,,
27/7/2011,2.785,0.75,4,0,1.191550284,,,,,,,,,,,,,,,,
28/7/2011,2.773,0.75,4,0,1.181722195,,,,,,,,,,,,,,,,
29/7/2011,2.675,0.75,4,0,1.104881902,,,,,,,,,,,,,,,,
1/8/2011,2.599,0.75,4,0,1.049108094,,,,,,,,,,,,,,,,
2/8/2011,2.537,0.75,4,0,1.005805239,,,,,,,,,,,,,,,,
3/8/2011,2.542,0.75,4,0,1.009228728,,,,,,,,,,,,,,,,
4/8/2011,2.465,0.75,4,0,0.95776398,,,,,,,,,,,,,,,,
5/8/2011,2.519,0.75,4,0,0.993576826,,,,,,,,,,,,,,,,
8/8/2011,2.39,0.75,4,0,0.910060182,,,,,,,,,,,,,,,,
